Cliente,Empréstimo,ValorDoBem,TempoEmprego,Negativos,Atrasos,TempoCliente,LC-Recente,LC-Atual,RDS,Risco_Atrasos,Historico_Risco,Alavancagem,Finalidade_Reforma,Emprego_Comissionado,Emprego_Geral,Emprego_Gerente,Emprego_Outros,Emprego_Professional
,40192.0,358999.34,12.25,0.0,0.0,178.9,0.0,28.0,35.7,0.0,178900000.0,0.11195563726675475,False,False,False,False,True,False
,49612.0,303258.06,28.75,0.0,0.0,330.7,0.0,15.0,12.2,0.0,330700000.0,0.1635966405522853,False,False,True,False,False,False
,40820.0,188400.0,22.5,0.0,1.0,22.5,1.0,15.0,,0.0,22.499977500022503,0.2166666655166313,False,False,False,False,False,False
,60602.0,279651.54000000004,0.5,2.0,1.0,115.0,2.0,25.0,31.5,2.0,114.99988500011501,0.2167054033862806,False,False,False,False,True,False
,84152.0,544020.7000000001,8.25,0.0,0.0,218.9,1.0,19.0,36.9,0.0,218900000.00000003,0.15468529018347038,False,False,False,False,True,False
,46158.0,215375.74,9.25,0.0,0.0,239.7,0.0,18.0,29.3,0.0,239700000.0,0.21431383026559153,False,False,False,False,True,False
,58718.0,328161.4,10.25,0.0,0.0,214.2,2.0,13.0,35.5,0.0,214200000.0,0.1789302453642316,False,False,True,False,False,False
,73476.0,366811.66,24.25,0.0,0.0,248.4,1.0,28.0,41.9,0.0,248400000.00000003,0.20030988055202534,False,False,False,False,True,False
,37366.0,164988.16,0.5,0.0,0.0,242.4,0.0,11.0,38.8,0.0,242400000.00000003,0.2264768561181793,True,False,False,False,True,False
,96712.0,553861.4600000001,13.0,0.0,0.0,186.4,2.0,29.0,39.9,0.0,186400000.0,0.17461406291996903,False,False,False,True,False,False
,56520.0,373085.38,0.25,0.0,0.0,127.4,0.0,30.0,36.9,0.0,127400000.00000001,0.1514934727501424,False,False,False,False,False,True
,33284.0,208810.0,10.0,0.0,0.0,104.9,0.0,22.0,36.3,0.0,104900000.00000001,0.1593984954772353,False,False,False,False,True,False
,114610.0,515459.26,,0.0,0.0,246.9,3.0,13.0,39.1,0.0,246900000.00000003,0.22234540859282378,False,False,False,False,True,False
,100794.0,554498.88,12.25,0.0,0.0,187.6,2.0,26.0,41.0,0.0,187600000.0,0.18177493851425822,False,False,False,True,False,False
,62800.0,408397.82,2.0,0.0,0.0,326.8,2.0,20.0,30.3,0.0,326800000.0,0.1537716333701986,True,False,False,False,True,False
,66254.0,170929.04,24.75,0.0,2.0,209.4,1.0,24.0,28.1,0.0,104.69994765002617,0.38761113741929903,False,False,False,False,True,False
,85408.0,568283.48,17.75,0.0,0.0,297.2,1.0,28.0,35.8,0.0,297200000.0,0.1502911889145692,False,True,False,False,False,False
,34540.0,213520.0,2.5,2.0,3.0,11.6,3.0,15.0,,6.0,3.866665377778207,0.1617647051247438,True,False,False,False,True,False
,87292.0,306316.42,15.25,1.0,0.0,107.1,1.0,17.0,34.2,0.0,107100000.0,0.2849732956366711,False,False,False,False,True,False
,81326.0,180606.52,2.5,0.0,0.0,81.3,2.0,11.0,33.0,0.0,81300000.0,0.450293818571479,True,False,False,False,True,False
,78500.0,354820.0,9.25,1.0,0.0,169.7,0.0,29.0,,0.0,169700000.0,0.22123893742957293,False,False,False,True,False,False
,99852.0,888689.0800000001,4.75,0.0,1.0,212.2,0.0,30.0,15.7,0.0,212.1997878002122,0.112358756436662,False,False,False,False,False,True
,31086.0,360588.18,4.25,0.0,0.0,212.9,0.0,10.0,23.0,0.0,212900000.00000003,0.08620914838026819,False,False,False,False,False,True
,67510.0,559061.3,6.25,0.0,0.0,215.4,4.0,24.0,42.3,0.0,215400000.00000003,0.12075598843855584,False,False,True,False,False,False
,95770.0,568832.98,2.5,1.0,0.0,221.7,1.0,19.0,40.9,0.0,221700000.0,0.16836224902367256,False,False,False,False,False,True
,84780.0,182352.36,36.25,0.0,0.0,277.2,1.0,25.0,39.1,0.0,277200000.0,0.4649240598535492,False,False,False,False,True,False
,78500.0,281344.0,10.5,1.0,2.0,96.7,2.0,15.0,,2.0,48.34997582501209,0.2790178561511251,False,False,True,False,False,False
,33284.0,176524.52000000002,3.0,0.0,0.0,252.6,0.0,10.0,37.5,0.0,252600000.0,0.1885517083487795,True,False,False,False,True,False
,51810.0,435496.02,2.5,0.0,0.0,285.7,5.0,43.0,40.7,0.0,285700000.0,0.11896779190090465,False,False,False,False,True,False
,90746.0,463033.82,19.0,0.0,0.0,207.9,0.0,13.0,40.7,0.0,207900000.00000003,0.19598136439368216,False,False,False,True,False,False
,36110.0,201076.18,,0.0,0.0,355.2,0.0,7.0,35.4,0.0,355200000.0,0.17958367729293606,True,False,False,False,True,False
,13816.0,200548.66,7.25,0.0,3.0,164.3,0.0,29.0,24.6,0.0,54.766648411117195,0.06889101094521893,False,False,False,False,False,True
,64056.0,403339.28,23.25,0.0,0.0,268.2,2.0,16.0,33.8,0.0,268200000.0,0.15881418700699274,False,False,True,False,False,False
,31714.0,551647.76,4.0,0.0,0.0,191.4,0.0,58.0,35.0,0.0,191400000.0,0.057489583466287277,True,False,True,False,False,False
,27318.0,375101.26,24.25,0.0,0.0,141.0,1.0,12.0,36.7,0.0,141000000.0,0.07282833421346456,True,False,True,False,False,False
,55264.0,275886.68,5.25,0.0,0.0,119.5,0.0,20.0,22.4,0.0,119500000.0,0.20031412824890957,False,False,True,False,False,False
,169560.0,806907.78,6.75,0.0,0.0,226.7,2.0,31.0,37.0,0.0,226700000.0,0.21013553716121616,False,False,False,False,False,True
,33284.0,229669.02,2.75,0.0,0.0,166.9,2.0,35.0,42.2,0.0,166900000.0,0.14492159131901383,False,False,False,False,False,True
,43018.0,344301.0,3.5,0.0,1.0,270.4,1.0,33.0,,0.0,270.3997296002704,0.12494300009310749,False,False,True,False,False,False
,26376.0,122792.84,,,1.0,83.1,0.0,10.0,33.7,,83.0999169000831,0.21480079608224065,True,False,False,False,True,False
,149464.0,339848.48000000004,9.75,0.0,0.0,201.1,2.0,36.0,40.2,0.0,201100000.0,0.439795992497021,True,False,False,False,False,False
,116180.0,455300.0,15.75,,2.0,370.9,1.0,28.0,,,185.44990727504634,0.2551724132326545,False,True,False,False,False,False
,43646.0,87226.06,12.25,,,97.7,1.0,9.0,35.2,,,0.5003779776321666,False,False,False,False,True,False
,70336.0,425661.54,,0.0,0.0,195.5,0.0,20.0,28.4,0.0,195500000.0,0.16523926459214694,False,False,False,False,False,True
,38622.0,209133.42,6.0,0.0,1.0,82.0,1.0,11.0,41.0,0.0,81.999918000082,0.1846763650464074,True,False,True,False,False,False
,30772.0,180126.1,0.25,0.0,1.0,94.0,0.0,19.0,38.7,0.0,93.999906000094,0.17083587458543834,False,False,False,False,True,False
,80384.0,374887.74,5.5,0.0,0.0,89.5,1.0,33.0,40.9,0.0,89500000.0,0.21442152198836506,False,False,False,False,True,False
,9420.0,259678.0,10.25,0.0,1.0,263.4,5.0,25.0,,0.0,263.3997366002634,0.0362756951444647,True,False,False,False,False,True
,82268.0,242282.4,23.25,,1.0,288.2,0.0,30.0,40.7,,288.1997118002882,0.3395541717452272,False,False,False,False,True,False
,80070.0,164313.06,15.25,0.0,0.0,108.6,2.0,24.0,30.9,0.0,108600000.0,0.48730149333655226,False,False,False,False,True,False
,15072.0,198140.28,9.5,0.0,3.0,162.8,1.0,28.0,20.6,0.0,54.26664857778381,0.07606731919392,False,False,False,False,False,True
,46472.0,121750.36,7.75,0.0,0.0,93.4,0.0,16.0,19.2,0.0,93400000.00000001,0.381699073565786,False,False,True,False,False,False
,84780.0,221859.84,8.25,0.0,0.0,127.4,1.0,20.0,43.1,0.0,127400000.00000001,0.38213315045150514,False,False,False,False,True,False
,40820.0,116949.3,21.0,0.0,1.0,201.0,2.0,16.0,,0.0,200.99979900020102,0.3490401366315135,False,False,False,False,False,True
,20096.0,235550.24,12.25,0.0,0.0,134.2,0.0,20.0,41.2,0.0,134200000.0,0.08531513240948033,False,False,False,False,False,True
,43018.0,357225.24,7.5,0.0,0.0,77.4,2.0,14.0,35.4,0.0,77400000.00000001,0.12042262153586175,False,False,False,False,True,False
,31400.0,78531.40000000001,5.0,0.0,3.0,327.5,4.0,17.0,,0.0,109.1666302777899,0.39984005888294283,True,False,False,False,False,False
,50868.0,647995.52,9.75,7.0,3.0,143.1,8.0,41.0,30.4,21.0,47.699984100005295,0.07850054259865787,False,False,False,True,False,False
,87606.0,653110.5800000001,5.75,0.0,0.0,196.2,1.0,27.0,36.9,0.0,196200000.0,0.1341365498410138,True,False,False,False,False,True
,52438.0,428823.52,0.25,0.0,0.0,275.0,0.0,45.0,39.0,0.0,275000000.0,0.12228340431913948,False,False,False,False,True,False
,9106.0,353265.7,1.0,0.0,0.0,97.6,0.0,13.0,30.1,0.0,97600000.0,0.025776632076715537,True,False,True,False,False,False
,25120.0,169560.0,4.5,0.0,0.0,192.1,1.0,22.0,,0.0,192100000.0,0.14814814727442707,False,False,False,True,False,False
,78500.0,367304.64,9.25,0.0,0.0,132.3,0.0,19.0,29.4,0.0,132300000.00000001,0.21371905289919818,False,False,False,False,False,True
,19782.0,368485.28,6.75,0.0,0.0,200.7,0.0,27.0,28.5,0.0,200700000.0,0.053684640934138154,True,False,False,False,False,True
,77558.0,361263.28,23.25,0.0,0.0,240.6,1.0,28.0,43.7,0.0,240600000.0,0.21468553290363324,False,False,False,False,True,False
,51810.0,343830.0,2.75,4.0,0.0,218.9,2.0,24.0,,0.0,218900000.00000003,0.15068493106859515,False,False,False,True,False,False
,64998.0,319400.8,5.25,0.0,0.0,135.8,0.0,15.0,33.6,0.0,135800000.00000003,0.20349980274470258,True,False,False,False,True,False
,36738.0,213303.34,4.75,0.0,0.0,202.3,2.0,16.0,26.6,0.0,202300000.00000003,0.17223358915883086,False,False,False,True,False,False
,74104.0,436538.5,10.0,0.0,0.0,115.1,2.0,15.0,37.5,0.0,115100000.0,0.1697536410425343,False,False,False,False,True,False
,23550.0,268941.0,18.5,0.0,0.0,180.6,0.0,28.0,,0.0,180600000.0,0.08756567393009741,True,False,False,False,True,False
,40506.0,285149.68,25.75,0.0,0.0,178.5,2.0,13.0,39.2,0.0,178500000.0,0.14205171072942566,True,False,True,False,False,False
,118378.0,240065.56,5.5,0.0,0.0,193.6,2.0,18.0,24.9,0.0,193600000.0,0.4931069642263265,False,False,False,False,False,True
,62800.0,295788.0,2.5,1.0,0.0,125.4,0.0,20.0,,0.0,125400000.00000001,0.21231422433528668,False,False,False,False,False,True
,157000.0,258108.0,,0.0,0.0,345.5,0.0,7.0,,0.0,345500000.0,0.6082725037260662,True,False,False,False,True,False
,62800.0,436931.0,10.5,0.0,0.0,163.6,1.0,24.0,,0.0,163600000.0,0.14372978766960964,True,False,False,False,False,True
,38622.0,326701.3,8.0,0.0,0.0,220.7,0.0,20.0,18.6,0.0,220700000.0,0.11821807835408651,False,False,False,False,True,False
,47100.0,426098.0,3.0,,,118.5,3.0,16.0,,,,0.11053795110388233,False,False,True,False,False,False
,7536.0,149058.94,12.5,0.0,0.0,72.3,1.0,22.0,39.3,0.0,72300000.0,0.05055718194053183,True,False,False,True,False,False
,24806.0,224569.66,0.5,0.0,0.0,57.8,0.0,4.0,37.4,0.0,57800000.0,0.1104601569488053,True,False,True,False,False,False
,42704.0,274809.66000000003,13.75,0.0,1.0,110.3,0.0,22.0,35.3,0.0,110.29988970011031,0.15539482798605103,False,False,True,False,False,False
,52438.0,288220.60000000003,2.5,0.0,0.0,187.4,0.0,33.0,35.3,0.0,187400000.0,0.18193702954633695,False,False,False,False,True,False
,67824.0,207035.9,8.75,0.0,0.0,113.7,1.0,5.0,19.4,0.0,113700000.00000001,0.32759535748343477,True,False,True,False,False,False
,118064.0,223825.48,4.25,0.0,0.0,203.9,2.0,18.0,26.2,0.0,203900000.00000003,0.5274823915155576,False,False,False,False,False,True
,29830.0,202768.64,6.75,,4.0,130.3,1.0,11.0,38.3,,32.57499185625204,0.1471134779662502,False,False,False,True,False,False
,62486.0,282760.14,8.0,0.0,0.0,140.1,0.0,20.0,30.3,0.0,140100000.0,0.22098588499430688,False,False,False,False,False,True
,57776.0,393281.86,26.5,0.0,0.0,296.4,2.0,16.0,34.5,0.0,296400000.0,0.14690736016426653,False,False,True,False,False,False
,46786.0,357602.04000000004,3.75,0.0,0.0,269.3,0.0,32.0,26.4,0.0,269300000.0,0.130832586607077,False,False,True,False,False,False
,31400.0,272552.0,9.25,3.0,1.0,153.9,2.0,53.0,,3.0,153.89984610015392,0.11520737284919072,False,False,False,False,True,False
,68766.0,445556.58,,0.0,0.0,210.4,0.0,20.0,29.2,0.0,210400000.00000003,0.154337300653629,False,False,False,False,False,True
,40192.0,220044.92,9.0,0.0,0.0,243.6,0.0,17.0,30.8,0.0,243600000.0,0.18265361371371985,False,False,False,False,True,False
,97340.0,226080.0,20.0,2.0,0.0,130.1,1.0,14.0,,0.0,130100000.0,0.43055555365111664,False,False,False,True,False,False
,50240.0,274436.0,18.75,,3.0,148.6,3.0,18.0,,,49.533316822227725,0.18306636088900013,False,False,True,False,False,False
,72220.0,342834.62,2.0,0.0,0.0,179.0,2.0,22.0,50.3,0.0,179000000.0,0.21065550436342892,False,False,False,False,False,True
,48670.0,363200.66,13.75,0.0,0.0,179.3,0.0,26.0,35.4,0.0,179300000.00000003,0.1340030600880432,False,False,False,False,True,False
,67510.0,350110.0,24.5,0.0,0.0,245.6,1.0,27.0,,0.0,245600000.0,0.19282511155686752,False,False,False,False,True,False
,35168.0,437088.0,5.75,0.0,0.0,216.0,1.0,36.0,,0.0,216000000.0,0.08045976993086114,False,False,False,True,False,False
,30144.0,191047.02,0.25,0.0,0.0,182.0,0.0,21.0,36.0,0.0,182000000.0,0.1577831459617473,False,False,True,False,False,False
,32028.0,357011.72000000003,11.0,0.0,1.0,183.3,0.0,28.0,35.0,0.0,183.29981670018333,0.08971134031759141,True,False,False,False,False,True
,61230.0,227857.24,9.25,0.0,0.0,193.1,1.0,42.0,39.6,0.0,193100000.0,0.2687208873910661,False,False,False,False,False,True
,26376.0,240894.52,3.0,0.0,2.0,133.2,0.0,21.0,30.2,0.0,66.59996670001664,0.10949190496532714,True,False,False,True,False,False
,33284.0,243240.1,1.0,1.0,0.0,112.6,0.0,6.0,37.7,0.0,112600000.0,0.13683598988474355,True,False,False,False,True,False
,91688.0,502663.76,6.5,0.0,0.0,125.6,3.0,25.0,34.6,0.0,125600000.0,0.18240423741229278,False,False,False,False,False,True
,49612.0,137500.6,8.25,0.0,0.0,110.0,0.0,11.0,22.8,0.0,110000000.0,0.3608129683738619,False,False,False,True,False,False
,57776.0,189712.52,27.0,0.0,0.0,249.3,0.0,13.0,26.0,0.0,249300000.00000003,0.3045450015394609,True,False,False,False,True,False
,52438.0,409270.74,12.5,0.0,0.0,298.2,0.0,18.0,30.4,0.0,298200000.0,0.1281254552228057,False,False,False,False,False,True
,122460.0,130310.0,4.8,0.0,0.0,327.8,8.0,15.0,,0.0,327800000.0,0.9397590289328599,True,False,False,False,False,True
,103620.0,514960.0,9.5,0.0,0.0,119.8,4.0,33.0,,0.0,119800000.0,0.2012195118043741,False,False,True,False,False,False
,76930.0,502192.76,2.5,0.0,0.0,301.8,0.0,24.0,37.8,0.0,301800000.0,0.15318818982338936,False,False,False,True,False,False
,65626.0,250886.0,2.5,0.0,0.0,47.4,1.0,14.0,,0.0,47400000.0,0.2615769701714047,True,False,False,False,True,False
,77558.0,232978.58,5.0,0.0,0.0,75.2,1.0,18.0,34.4,0.0,75200000.0,0.3328975550761038,False,False,False,False,True,False
,67196.0,667265.7000000001,4.5,2.0,7.0,185.6,4.0,23.0,38.1,14.0,26.51428192653115,0.10070351270760129,False,False,False,False,False,True
,95770.0,466220.92,10.5,0.0,0.0,168.7,0.0,16.0,33.2,0.0,168700000.0,0.2054176371892157,False,False,False,False,False,True
,78186.0,532054.16,7.5,1.0,0.0,203.5,0.0,19.0,34.3,0.0,203500000.0,0.14695120484171909,False,False,False,False,True,False
,159512.0,286697.7,,0.0,0.0,347.4,0.0,7.0,24.5,0.0,347400000.0,0.5563769763190393,True,False,False,False,True,False
,41448.0,96740.26,7.25,0.0,1.0,91.3,0.0,16.0,18.1,0.0,91.29990870009131,0.42844622881470207,False,False,True,False,False,False
,60602.0,317793.12,4.75,0.0,0.0,141.6,0.0,14.0,29.5,0.0,141600000.0,0.19069638703727637,True,False,False,False,True,False
,157000.0,326996.46,9.75,0.0,0.0,222.4,2.0,33.0,39.6,0.0,222400000.00000003,0.48012752040151285,True,False,False,False,False,False
,9420.0,224510.0,10.75,,2.0,213.2,0.0,24.0,,,106.59994670002663,0.04195804177115477,True,False,False,True,False,False
,42390.0,197192.0,6.75,0.0,0.0,154.3,2.0,12.0,,0.0,154300000.00000003,0.21496815177609563,False,False,False,False,False,True
,20724.0,281789.88,31.75,0.0,0.0,235.2,0.0,16.0,28.2,0.0,235200000.0,0.07354415966412932,True,False,True,False,False,False
,49298.0,311352.98000000004,22.25,0.0,0.0,246.2,1.0,25.0,40.3,0.0,246200000.0,0.15833476153549336,True,False,False,False,False,True
,98910.0,135145.6,0.5,1.0,1.0,101.1,1.0,11.0,,1.0,101.0998989001011,0.7318773180046017,False,False,False,False,True,False
,30458.0,384712.8,10.5,0.0,0.0,143.9,1.0,23.0,35.8,0.0,143900000.0,0.07917074742724768,False,False,True,False,False,False
,32028.0,311645.0,1.75,0.0,0.0,110.5,1.0,30.0,40.3,0.0,110500000.0,0.10277078052665443,False,False,False,False,True,False
,39878.0,203603.88,0.5,1.0,0.0,195.1,2.0,13.0,27.5,0.0,195100000.0,0.19586070660411428,False,False,False,False,True,False
,54636.0,637385.4600000001,10.5,0.0,0.0,277.5,0.0,38.0,26.4,0.0,277500000.0,0.08571893044796011,False,False,False,False,False,True
,24178.0,257046.68,3.0,0.0,0.0,143.7,0.0,30.0,29.7,0.0,143700000.0,0.09406073599526461,False,True,False,False,False,False
,77558.0,281541.82,7.75,0.0,0.0,255.2,2.0,26.0,32.7,0.0,255200000.0,0.2754759478521665,False,False,False,True,False,False
,47728.0,332748.94,21.5,0.0,0.0,149.8,4.0,25.0,26.0,0.0,149800000.00000003,0.14343546776306645,True,False,False,False,True,False
,26376.0,156843.0,9.75,0.0,0.0,204.0,0.0,21.0,31.6,0.0,204000000.0,0.16816816709596116,False,False,True,False,False,False
,56206.0,167091.96000000002,2.5,0.0,0.0,262.3,0.0,35.0,40.8,0.0,262300000.00000003,0.3363776429675153,False,False,False,False,False,True
,31086.0,116946.16,4.75,0.0,0.0,258.1,0.0,12.0,22.5,0.0,258100000.00000003,0.26581462558655516,False,False,False,False,True,False
,31400.0,177331.5,9.0,2.0,0.0,311.4,2.0,12.0,33.5,0.0,311400000.0,0.1770694987801406,True,False,False,False,True,False
,21038.0,187501.96,20.0,0.0,0.0,211.3,0.0,20.0,21.2,0.0,211300000.00000003,0.11220149318864991,True,False,True,False,False,False
,45216.0,215231.3,7.0,0.0,0.0,120.5,3.0,48.0,31.6,0.0,120500000.0,0.21008096773061835,False,False,False,False,True,False
,56520.0,246188.56,9.0,0.0,0.0,192.7,0.0,44.0,40.5,0.0,192700000.0,0.2295801225305509,False,False,False,False,False,True
,77872.0,440714.7,11.25,2.0,0.0,185.2,5.0,18.0,40.6,0.0,185200000.0,0.17669480918904043,False,False,False,True,False,False
,72220.0,172700.0,0.65,0.0,0.0,213.5,0.0,25.0,,0.0,213500000.0,0.41818181576038327,False,False,False,False,True,False
,108958.0,414458.02,27.25,0.0,0.0,328.7,0.0,19.0,41.2,0.0,328700000.0,0.2628927285255748,False,False,False,True,False,False
,42704.0,251689.84,5.75,0.0,0.0,240.2,3.0,27.0,31.6,0.0,240200000.0,0.16966914449280454,False,False,False,False,True,False
,47414.0,342093.58,9.75,0.0,0.0,195.6,1.0,37.0,42.2,0.0,195600000.0,0.1385995021052441,False,False,False,False,False,True
,188400.0,652482.5800000001,9.75,0.0,0.0,314.4,2.0,27.0,37.0,0.0,314400000.0,0.2887433404141711,False,False,False,False,False,True
,184946.0,221910.08,3.25,0.0,0.0,114.5,0.0,20.0,29.4,0.0,114500000.0,0.8334276620808408,False,False,False,False,True,False
,36738.0,347337.38,18.25,0.0,2.0,200.9,1.0,16.0,37.7,0.0,100.4499497750251,0.1057703604899353,False,False,False,False,True,False
,33912.0,210314.06,9.5,2.0,1.0,349.9,1.0,20.0,16.5,2.0,349.8996501003499,0.16124456842664459,True,False,False,False,True,False
,42704.0,668804.3,1.5,0.0,0.0,117.0,1.0,14.0,27.3,0.0,117000000.0,0.0638512640187103,True,False,False,False,False,True
,47100.0,290707.48000000004,10.0,0.0,0.0,85.7,2.0,10.0,35.3,0.0,85700000.0,0.16201853436306993,False,False,False,False,True,False
,28574.0,288880.0,0.7,0.0,0.0,183.8,3.0,34.0,,0.0,183800000.00000003,0.09891304313585904,False,True,False,False,False,False
,27004.0,172401.7,8.75,0.0,0.0,309.7,2.0,13.0,31.6,0.0,309700000.0,0.1566341854132866,True,False,False,False,True,False
,64370.0,435609.06,11.25,0.0,0.0,98.9,3.0,14.0,36.7,0.0,98900000.00000001,0.14777011261480624,False,False,False,False,True,False
,81012.0,199251.84,25.0,0.0,0.0,151.7,0.0,8.0,21.1,0.0,151700000.0,0.40658093593223066,False,False,False,False,True,False
,37680.0,307519.04000000004,5.25,0.0,0.0,149.8,2.0,27.0,39.2,0.0,149800000.00000003,0.12252899813120839,False,False,False,True,False,False
,39878.0,260651.4,1.25,0.0,0.0,126.4,3.0,11.0,36.0,0.0,126400000.00000001,0.15299361464011468,False,False,False,False,True,False
,134392.0,223979.34,,0.0,0.0,324.5,0.0,19.0,16.5,0.0,324500000.0,0.6000196241313167,True,False,True,False,False,False
,27004.0,554464.34,8.75,0.0,0.0,214.7,1.0,19.0,32.9,0.0,214700000.0,0.0487028614884361,False,False,False,False,True,False
,46158.0,122780.28,8.5,0.0,0.0,74.2,2.0,11.0,27.2,0.0,74200000.0,0.37593984656216906,True,False,False,False,True,False
,13502.0,251284.78,2.75,2.0,0.0,265.7,0.0,5.0,38.4,0.0,265700000.0,0.05373186528156674,True,False,False,False,True,False
,40192.0,315045.62,11.5,0.0,1.0,81.4,4.0,29.0,44.3,0.0,81.3999186000814,0.12757517426341247,False,False,False,True,False,False
,43018.0,248276.66,2.5,0.0,2.0,158.2,0.0,13.0,29.6,0.0,79.09996045001976,0.1732663868876503,True,False,False,False,True,False
,84780.0,194190.16,26.75,0.0,0.0,134.3,0.0,8.0,20.7,0.0,134300000.00000003,0.4365823662919771,False,False,False,False,True,False
,27004.0,228381.62,14.5,0.0,0.0,235.5,3.0,30.0,38.8,0.0,235500000.0,0.11824068802804409,False,False,False,False,False,True
,79442.0,493008.26,3.75,0.0,0.0,282.0,0.0,23.0,38.7,0.0,282000000.0,0.16113725932069117,False,False,False,True,False,False
,21038.0,222029.4,9.0,1.0,0.0,46.2,1.0,23.0,38.7,0.0,46200000.00000001,0.09475321693994933,False,False,False,False,False,True
,21666.0,214911.02,7.0,,3.0,107.8,2.0,10.0,41.7,,35.93332135555954,0.1008138154068888,False,False,False,True,False,False
,75046.0,300554.52,11.25,0.0,0.0,139.3,0.0,13.0,38.6,0.0,139300000.00000003,0.24969180217388912,True,False,True,False,False,False
,83524.0,323420.0,1.5,0.0,5.0,189.6,2.0,35.0,,0.0,37.91999241600151,0.25825242638596124,False,False,False,False,False,False
,47100.0,232046.0,2.0,1.0,5.0,76.1,1.0,16.0,,5.0,15.219996956000607,0.2029769950657327,False,False,True,False,False,False
,45216.0,163371.06,,0.0,0.0,97.1,0.0,15.0,42.1,0.0,97100000.0,0.2767687234399488,False,False,False,False,True,False
,48670.0,198686.64,27.0,0.0,0.0,299.7,0.0,16.0,40.3,0.0,299700000.0,0.2449585928628186,False,False,False,True,False,False
,37994.0,272074.72000000003,17.25,0.0,0.0,207.4,0.0,17.0,36.1,0.0,207400000.00000003,0.13964546158626767,True,False,False,False,True,False
,73162.0,426496.78,,0.0,1.0,205.3,0.0,20.0,27.8,0.0,205.29979470020533,0.17154174019428295,False,False,False,False,False,True
,39878.0,725088.8,10.25,0.0,0.0,245.8,0.0,21.0,29.8,0.0,245800000.00000003,0.054997401621708394,True,False,False,False,False,True
,62800.0,596600.0,0.95,2.0,4.0,316.2,3.0,18.0,,8.0,79.04998023750494,0.10526315771829842,False,False,False,True,False,False
,53380.0,266900.0,21.25,0.0,0.0,228.8,3.0,42.0,,0.0,228800000.00000003,0.19999999925065567,False,False,False,False,True,False
,43018.0,307996.32,1.0,0.0,0.0,68.1,0.0,20.0,35.5,0.0,68100000.0,0.13967049950573923,True,False,False,False,False,True
,49612.0,281780.46,0.25,1.0,1.0,125.6,1.0,25.0,34.5,1.0,125.5998744001256,0.17606614675813168,False,False,False,False,True,False
,39878.0,337832.60000000003,5.5,0.0,0.0,79.7,2.0,14.0,34.6,0.0,79700000.0,0.11804070975376352,False,False,False,False,True,False
,17270.0,146465.30000000002,4.75,0.0,1.0,139.0,0.0,13.0,35.5,0.0,138.99986100013902,0.11791188685707886,True,False,False,False,True,False
,77872.0,210380.0,10.0,1.0,8.0,245.0,4.0,23.0,,8.0,30.62499617187548,0.37014925197191156,False,False,False,False,True,False
,16014.0,106760.0,0.75,1.0,2.0,87.9,2.0,13.0,,2.0,43.949978025010985,0.1499999985949794,False,False,False,False,True,False
,34540.0,439600.0,5.0,0.0,0.0,118.9,2.0,29.0,,0.0,118900000.00000001,0.07857142839269465,False,False,False,False,True,False
,72220.0,349761.46,8.75,0.0,1.0,304.2,2.0,28.0,29.3,0.0,304.1996958003042,0.20648358396467242,False,False,False,True,False,False
,62486.0,74217.04000000001,,0.0,0.0,65.0,1.0,19.0,38.4,0.0,65000000.0,0.8419360184408321,False,False,False,False,True,False
,52438.0,141956.26,20.75,0.0,1.0,196.7,2.0,16.0,32.1,0.0,196.6998033001967,0.3693954717502738,False,False,False,False,False,True
,68766.0,447343.24,8.25,0.0,0.0,147.2,0.0,24.0,34.3,0.0,147200000.0,0.1537208874471404,True,False,False,False,False,True
,32656.0,272649.34,19.5,0.0,0.0,191.1,0.0,27.0,23.6,0.0,191100000.0,0.11977289173055437,True,False,False,False,True,False
,23550.0,251200.0,4.5,0.0,5.0,88.2,3.0,14.0,,0.0,17.639996472000707,0.09374999962679141,False,False,False,False,False,True
,53380.0,339584.72000000003,0.0,,2.0,116.3,0.0,24.0,38.2,,58.14997092501453,0.15719199569052458,True,False,True,False,False,False
,52124.0,327932.18,9.75,0.0,0.0,249.2,1.0,12.0,35.1,0.0,249200000.0,0.1589474989647326,True,False,False,False,False,True
,59660.0,628000.0,10.3,3.0,0.0,154.9,0.0,28.0,,0.0,154900000.0,0.0949999998487261,False,False,False,False,True,False
,52752.0,87232.34,1.75,10.0,0.0,192.5,0.0,9.0,25.1,0.0,192500000.0,0.6047298444048407,True,False,False,False,True,False
,42390.0,348916.8,13.75,0.0,0.0,211.5,3.0,15.0,38.5,0.0,211500000.0,0.12149028042934511,False,False,False,False,True,False
,68452.0,224742.36,25.75,0.0,0.0,310.4,2.0,31.0,35.4,0.0,310400000.0,0.30457987401849895,False,False,False,False,True,False
,131252.0,713307.52,2.75,0.0,4.0,158.9,3.0,30.0,,0.0,39.72499006875248,0.18400478914899873,False,False,False,False,False,False
,48356.0,233776.14,3.0,0.0,0.0,135.1,1.0,8.0,28.9,0.0,135100000.0,0.20684745583168815,False,False,False,True,False,False
,7850.0,114139.0,10.0,1.0,2.0,279.0,0.0,9.0,,2.0,139.49993025003488,0.06877579031903389,True,False,False,False,True,False
,25120.0,354820.0,7.75,1.0,3.0,146.8,1.0,20.0,,3.0,48.93331702222766,0.07079645997746334,False,False,False,False,True,False
